47	236
47	237
47	238
47	239
47	240
47	252
51	0
51	5
51	8
51	20
51	24
51	25
51	63
51	69
51	97
51	208
51	250
51	261
51	37
51	47
51	51
51	57
51	65
51	71
51	76
51	85
51	86
51	92
51	202
51	205
51	211
51	215
51	235
51	236
51	237
51	238
51	239
51	240
51	252
57	0
57	5
57	8
57	20
57	24
57	25
57	63
57	69
57	97
57	208
57	250
57	261
57	37
57	47
57	51
57	57
57	65
57	71
57	76
57	85
57	86
57	92
57	202
57	205
57	211
57	215
57	235
57	236
57	237
57	238
57	239
57	240
57	252
65	0
65	5
65	8
65	20
65	24
65	25
65	63
65	69
65	97
65	208
65	250
65	261
65	37
65	47
65	51
65	57
65	65
65	71
65	76
65	85
65	86
65	92
65	202
65	205
65	211
65	215
65	235
65	236
65	237
65	238
65	239
65	240
65	252
71	0
71	5
71	8
71	20
71	24
71	25
71	63
71	69
71	97
71	208
71	250
71	261
71	37
71	47
71	51
71	57
71	65
71	71
71	76
71	85
71	86
71	92
71	202
71	205
71	211
71	215
71	235
71	236
71	237
71	238
71	239
71	240
71	252
76	0
76	5
76	8
76	20
76	24
76	25
76	63
76	69
76	97
76	208
76	250
76	261
76	37
76	47
76	51
76	57
76	65
76	71
76	76
76	85
76	86
76	92
76	202
76	205
76	211
76	215
76	235
76	236
76	237
76	238
76	239
76	240
76	252
85	0
85	5
85	8
85	20
85	24
85	25
85	63
85	69
85	97
85	208
85	250
85	261
85	37
85	47
85	51
85	57
85	65
85	71
85	76
85	85
85	86
85	92
85	202
85	205
85	211
85	215
85	235
85	236
85	237
85	238
85	239
85	240
85	252
86	0
86	5
86	8
86	20
86	24
86	25
86	63
86	69
86	97
86	208
86	250
86	261
86	37
86	47
86	51
86	57
86	65
86	71
86	76
86	85
86	86
86	92
86	202
86	205
86	211
86	215
86	235
86	236
86	237
86	238
86	239
86	240
86	252
92	0
92	5
92	8
92	20
92	24
92	25
92	63
92	69
92	97
92	208
92	250
92	261
92	37
92	47
92	51
92	57
92	65
92	71
92	76
92	85
92	86
92	92
92	202
92	205
92	211
92	215
92	235
92	236
92	237
92	238
92	239
92	240
92	252
202	0
202	5
202	8
202	20
202	24
202	25
202	63
202	69
202	97
202	208
202	250
202	261
202	37
202	47
202	51
202	57
202	65
202	71
202	76
202	85
202	86
202	92
202	202
202	205
202	211
202	215
202	235
202	236
202	237
202	238
202	239
202	240
202	252
205	0
205	5
205	8
205	20
205	24
205	25
205	63
205	69
205	97
205	208
205	250
205	261
205	37
205	47
205	51
205	57
205	65
205	71
205	76
205	85
205	86
205	92
205	202
205	205
205	211
205	215
205	235
205	236
205	237
205	238
205	239
205	240
205	252
211	0
211	5
211	8
211	20
211	24
211	25
211	63
211	69
211	97
211	208
211	250
211	261
211	37
211	47
211	51
211	57
211	65
211	71
211	76
211	85
211	86
211	92
211	202
211	205
211	211
211	215
211	235
211	236
211	237
211	238
211	239
211	240
211	252
215	0
215	5
215	8
215	20
215	24
215	25
215	63
215	69
215	97
215	208
215	250
215	261
215	37
215	47
215	51
215	57
215	65
215	71
215	76
215	85
215	86
215	92
215	202
215	205
215	211
215	215
215	235
215	236
215	237
215	238
215	239
215	240
215	252
235	0
235	5
235	8
235	20
235	24
235	25
235	63
235	69
235	97
235	208
235	250
235	261
235	37
235	47
235	51
235	57
235	65
235	71
235	76
235	85
235	86
235	92
235	202
235	205
235	211
235	215
235	235
235	236
235	237
235	238
235	239
235	240
235	252
236	0
236	5
236	8
236	20
236	24
236	25
236	63
236	69
236	97
236	208
236	250
236	261
236	37
236	47
236	51
236	57
236	65
236	71
236	76
236	85
236	86
236	92
236	202
236	205
236	211
236	215
236	235
236	236
236	237
236	238
236	239
236	240
236	252
237	0
237	5
237	8
237	20
237	24
237	25
237	63
237	69
237	97
237	208
237	250
237	261
237	37
237	47
237	51
237	57
237	65
237	71
237	76
237	85
237	86
237	92
237	202
237	205
237	211
237	215
237	235
237	236
237	237
237	238
237	239
237	240
237	252
238	0
238	5
238	8
238	20
238	24
238	25
238	63
238	69
238	97
238	208
238	250
238	261
238	37
238	47
238	51
238	57
238	65
238	71
238	76
238	85
238	86
238	92
238	202
238	205
238	211
238	215
238	235
238	236
238	237
238	238
238	239
238	240
238	252
239	0
239	5
239	8
239	20
239	24
239	25
239	63
239	69
239	97
239	208
239	250
239	261
239	37
239	47
239	51
239	57
239	65
239	71
239	76
239	85
239	86
239	92
239	202
239	205
239	211
239	215
239	235
239	236
239	237
239	238
239	239
239	240
239	252
240	0
240	5
240	8
240	20
240	24
240	25
240	63
240	69
240	97
240	208
240	250
240	261
240	37
240	47
240	51
240	57
240	65
240	71
240	76
240	85
240	86
240	92
240	202
240	205
240	211
240	215
240	235
240	236
240	237
240	238
240	239
240	240
240	252
252	0
252	5
252	8
252	20
252	24
252	25
252	63
252	69
252	97
252	208
252	250
252	261
252	37
252	47
252	51
252	57
252	65
252	71
252	76
252	85
252	86
252	92
252	202
252	205
252	211
252	215
252	235
252	236
252	237
252	238
252	239
252	240
252	252
62	62
62	68
62	96
62	230
62	260
62	3
62	10
62	27
62	31
62	38
62	72
62	77
62	206
62	216
62	267
68	62
68	68
68	96
68	230
68	260
68	3
68	10
68	27
68	31
68	38
68	72
68	77
68	206
68	216
68	267
96	62
96	68
96	96
96	230
96	260
96	3
96	10
96	27
96	31
96	38
96	72
96	77
96	206
96	216
96	267
230	62
230	68
230	96
230	230
230	260
230	3
230	10
230	27
230	31
230	38
230	72
230	77
230	206
230	216
230	267
260	62
260	68
260	96
260	230
260	260
260	3
260	10
260	27
260	31
260	38
260	72
260	77
260	206
260	216
260	267
3	62
3	68
3	96
3	230
3	260
3	3
3	10
3	27
3	31
3	38
3	72
3	77
3	206
3	216
3	267
10	62
10	68
10	96
10	230
10	260
10	3
10	10
10	27
10	31
10	38
10	72
10	77
10	206
10	216
10	267
27	62
27	68
27	96
27	230
27	260
27	3
27	10
27	27
27	31
27	38
27	72
27	77
27	206
27	216
27	267
31	62
31	68
31	96
31	230
31	260
31	3
31	10
31	27
31	31
31	38
31	72
31	77
31	206
31	216
31	267
38	62
38	68
38	96
38	230
38	260
38	3
38	10
38	27
38	31
38	38
38	72
38	77
38	206
38	216
38	267
72	62
72	68
72	96
72	230
72	260
72	3
72	10
72	27
72	31
72	38
72	72
72	77
72	206
72	216
72	267
77	62
77	68
77	96
77	230
77	260
77	3
77	10
77	27
77	31
77	38
77	72
77	77
77	206
77	216
77	267
206	62
206	68
206	96
206	230
206	260
206	3
206	10
206	27
206	31
206	38
206	72
206	77
206	206
206	216
206	267
216	62
216	68
216	96
216	230
216	260
216	3
216	10
216	27
216	31
216	38
216	72
216	77
216	206
216	216
216	267
267	62
267	68
267	96
267	230
267	260
267	3
267	10
267	27
267	31
267	38
267	72
267	77
267	206
267	216
267	267
4	4
4	7
4	12
4	15
4	19
4	28
4	78
4	185
4	187
4	196
4	207
4	245
4	268
4	273
4	277
4	35
4	40
4	48
4	52
4	66
4	80
4	87
4	93
4	95
4	102
4	104
4	108
4	110
4	114
4	116
4	120
4	122
4	126
4	128
4	132
4	134
4	147
4	153
4	159
4	165
4	171
4	177
4	183
4	193
4	203
4	218
4	241
4	253
4	259
4	270
4	275
7	4
7	7
7	12
7	15
7	19
7	28
7	78
7	185
7	187
7	196
7	207
7	245
7	268
7	273
7	277
7	35
7	40
7	48
7	52
7	66
7	80
7	87
7	93
7	95
7	102
7	104
7	108
7	110
7	114
7	116
7	120
7	122
7	126
7	128
7	132
7	134
7	147
7	153
7	159
7	165
7	171
7	177
7	183
7	193
7	203
7	218
7	241
7	253
7	259
7	270
7	275
12	4
12	7
12	12
12	15
12	19
12	28
12	78
12	185
12	187
12	196
12	207
12	245
12	268
12	273
12	277
12	35
12	40
12	48
12	52
12	66
12	80
12	87
12	93
12	95
12	102
12	104
12	108
12	110
12	114
12	116
12	120
12	122
12	126
12	128
12	132
12	134
12	147
12	153
12	159
12	165
12	171
12	177
12	183
12	193
12	203
12	218
12	241
12	253
12	259
12	270
12	275
15	4
15	7
15	12
15	15
15	19
15	28
15	78
15	185
15	187
15	196
15	207
15	245
15	268
15	273
15	277
15	35
15	40
15	48
15	52
15	66
15	80
15	87
15	93
15	95
15	102
15	104
15	108
15	110
15	114
15	116
15	120
15	122
15	126
15	128
15	132
15	134
15	147
15	153
15	159
15	165
15	171
15	177
15	183
15	193
15	203
15	218
15	241
15	253
15	259
15	270
15	275
19	4
19	7
19	12
19	15
19	19
19	28
19	78
19	185
19	187
19	196
19	207
19	245
19	268
19	273
19	277
19	35
19	40
19	48
19	52
19	66
19	80
19	87
19	93
19	95
19	102
19	104
19	108
19	110
19	114
19	116
19	120
19	122
19	126
19	128
19	132
19	134
19	147
19	153
19	159
19	165
19	171
19	177
19	183
19	193
19	203
19	218
19	241
19	253
19	259
19	270
19	275
28	4
28	7
28	12
28	15
28	19
28	28
28	78
28	185
28	187
28	196
28	207
28	245
28	268
28	273
28	277
28	35
28	40
28	48
28	52
28	66
28	80
28	87
28	93
28	95
28	102
28	104
28	108
28	110
28	114
28	116
28	120
28	122
28	126
28	128
28	132
28	134
28	147
28	153
28	159
28	165
28	171
28	177
28	183
28	193
28	203
28	218
28	241
28	253
28	259
28	270
28	275
78	4
78	7
78	12
78	15
78	19
78	28
78	78
78	185
78	187
78	196
78	207
78	245
78	268
78	273
78	277
78	35
78	40
78	48
78	52
78	66
78	80
78	87
78	93
78	95
78	102
78	104
78	108
78	110
78	114
78	116
78	120
78	122
78	126
78	128
78	132
78	134
78	147
78	153
78	159
78	165
78	171
78	177
78	183
78	193
78	203
78	218
78	241
78	253
78	259
78	270
78	275
185	4
185	7
185	12
185	15
185	19
185	28
185	78
185	185
185	187
185	196
185	207
185	245
185	268
185	273
185	277
185	35
185	40
185	48
185	52
185	66
185	80
185	87
185	93
185	95
185	102
185	104
185	108
185	110
185	114
185	116
185	120
185	122
185	126
185	128
185	132
185	134
185	147
185	153
185	159
185	165
185	171
185	177
185	183
185	193
185	203
185	218
185	241
185	253
185	259
185	270
185	275
187	4
187	7
187	12
187	15
187	19
187	28
187	78
187	185
187	187
187	196
187	207
187	245
187	268
187	273
187	277
187	35
187	40
187	48
187	52
187	66
187	80
187	87
187	93
187	95
187	102
187	104
187	108
187	110
187	114
187	116
187	120
187	122
187	126
187	128
187	132
187	134
187	147
187	153
187	159
187	165
187	171
187	177
187	183
187	193
187	203
187	218
187	241
187	253
187	259
187	270
187	275
196	4
196	7
196	12
196	15
196	19
196	28
196	78
196	185
196	187
196	196
196	207
196	245
196	268
196	273
196	277
196	35
196	40
196	48
196	52
196	66
196	80
196	87
196	93
196	95
196	102
196	104
196	108
196	110
196	114
196	116
196	120
196	122
196	126
196	128
196	132
196	134
196	147
196	153
196	159
196	165
196	171
196	177
196	183
196	193
196	203
196	218
196	241
196	253
196	259
196	270
196	275
207	4
207	7
207	12
207	15
207	19
207	28
207	78
207	185
207	187
207	196
207	207
207	245
207	268
207	273
207	277
207	35
207	40
207	48
207	52
207	66
207	80
207	87
207	93
207	95
207	102
207	104
207	108
207	110
207	114
207	116
207	120
207	122
207	126
207	128
207	132
207	134
207	147
207	153
207	159
207	165
207	171
207	177
207	183
207	193
207	203
207	218
207	241
207	253
207	259
207	270
207	275
245	4
245	7
245	12
245	15
245	19
245	28
245	78
245	185
245	187
245	196
245	207
245	245
245	268
245	273
245	277
245	35
245	40
245	48
245	52
245	66
245	80
245	87
245	93
245	95
245	102
245	104
245	108
245	110
245	114
245	116
245	120
245	122
245	126
245	128
245	132
245	134
245	147
245	153
245	159
245	165
245	171
245	177
245	183
245	193
245	203
245	218
245	241
245	253
245	259
245	270
245	275
268	4
268	7
268	12
268	15
268	19
268	28
268	78
268	185
268	187
268	196
268	207
268	245
268	268
268	273
268	277
268	35
268	40
268	48
268	52
268	66
268	80
268	87
268	93
268	95
268	102
268	104
268	108
268	110
268	114
268	116
268	120
268	122
268	126
268	128
268	132
268	134
268	147
268	153
268	159
268	165
268	171
268	177
268	183
268	193
268	203
268	218
268	241
268	253
268	259
268	270
268	275
273	4
273	7
273	12
273	15
273	19
273	28
273	78
273	185
273	187
273	196
273	207
273	245
273	268
273	273
273	277
273	35
273	40
273	48
273	52
273	66
273	80
273	87
273	93
273	95
273	102
273	104
273	108
273	110
273	114
273	116
273	120
273	122
273	126
273	128
273	132
273	134
273	147
273	153
273	159
273	165
273	171
273	177
273	183
273	193
273	203
273	218
273	241
273	253
273	259
273	270
273	275
277	4
277	7
277	12
277	15
277	19
277	28
277	78
277	185
277	187
277	196
277	207
277	245
277	268
277	273
277	277
277	35
277	40
277	48
277	52
277	66
277	80
277	87
277	93
277	95
277	102
277	104
277	108
277	110
277	114
277	116
277	120
277	122
277	126
277	128
277	132
277	134
277	147
277	153
277	159
277	165
277	171
277	177
277	183
277	193
277	203
277	218
277	241
277	253
277	259
277	270
277	275
35	4
35	7
35	12
35	15
35	19
35	28
35	78
35	185
35	187
35	196
35	207
35	245
35	268
35	273
35	277
35	35
35	40
35	48
35	52
35	66
35	80
35	87
35	93
35	95
35	102
35	104
35	108
35	110
35	114
35	116
35	120
35	122
35	126
35	128
35	132
35	134
35	147
35	153
35	159
35	165
35	171
35	177
35	183
35	193
35	203
35	218
35	241
35	253
35	259
35	270
35	275
40	4
40	7
40	12
40	15
40	19
40	28
40	78
40	185
40	187
40	196
40	207
40	245
40	268
40	273
40	277
40	35
40	40
40	48
40	52
40	66
40	80
40	87
40	93
40	95
40	102
40	104
40	108
40	110
40	114
40	116
40	120
40	122
40	126
40	128
40	132
40	134
40	147
40	153
40	159
40	165
40	171
40	177
40	183
40	193
40	203
40	218
40	241
40	253
40	259
40	270
40	275
48	4
48	7
48	12
48	15
48	19
48	28
48	78
48	185
48	187
48	196
48	207
48	245
48	268
48	273
48	277
48	35
48	40
48	48
48	52
48	66
48	80
48	87
48	93
48	95
48	102
48	104
48	108
48	110
48	114
48	116
48	120
48	122
48	126
48	128
48	132
48	134
48	147
48	153
48	159
48	165
48	171
48	177
48	183
48	193
48	203
48	218
48	241
48	253
48	259
48	270
48	275
52	4
52	7
52	12
52	15
52	19
52	28
52	78
52	185
52	187
52	196
52	207
52	245
52	268
52	273
52	277
52	35
52	40
52	48
52	52
52	66
52	80
52	87
52	93
52	95
52	102
52	104
52	108
52	110
52	114
52	116
52	120
52	122
52	126
52	128
52	132
52	134
52	147
52	153
52	159
52	165
52	171
52	177
52	183
52	193
52	203
52	218
52	241
52	253
52	259
52	270
52	275
66	4
66	7
66	12
66	15
66	19
66	28
66	78
66	185
66	187
66	196
66	207
66	245
66	268
66	273
66	277
66	35
66	40
66	48
66	52
66	66
66	80
66	87
66	93
66	95
66	102
66	104
66	108
66	110
66	114
66	116
66	120
66	122
66	126
66	128
66	132
66	134
66	147
66	153
66	159
66	165
66	171
66	177
66	183
66	193
66	203
66	218
66	241
66	253
66	259
66	270
66	275
80	4
80	7
80	12
80	15
80	19
80	28
80	78
80	185
80	187
80	196
80	207
80	245
80	268
80	273
80	277
80	35
80	40
80	48
80	52
80	66
80	80
80	87
80	93
80	95
80	102
80	104
80	108
80	110
80	114
80	116
80	120
80	122
80	126
80	128
80	132
80	134
80	147
80	153
80	159
80	165
80	171
80	177
80	183
80	193
80	203
80	218
80	241
80	253
80	259
80	270
80	275
87	4
87	7
87	12
87	15
87	19
87	28
87	78
87	185
87	187
87	196
87	207
87	245
87	268
87	273
87	277
87	35
87	40
87	48
87	52
87	66
87	80
87	87
87	93
87	95
87	102
87	104
87	108
87	110
87	114
87	116
87	120
87	122
87	126
87	128
87	132
87	134
87	147
87	153
87	159
87	165
87	171
87	177
87	183
87	193
87	203
87	218
87	241
87	253
87	259
87	270
87	275
93	4
93	7
93	12
93	15
93	19
93	28
93	78
93	185
93	187
93	196
93	207
93	245
93	268
93	273
93	277
93	35
93	40
93	48
93	52
93	66
93	80
93	87
93	93
93	95
93	102
93	104
93	108
93	110
93	114
93	116
93	120
93	122
93	126
93	128
93	132
93	134
93	147
93	153
93	159
93	165
93	171
93	177
93	183
93	193
93	203
93	218
93	241
93	253
93	259
93	270
93	275
95	4
95	7
95	12
95	15
95	19
95	28
95	78
95	185
95	187
95	196
95	207
95	245
95	268
95	273
95	277
95	35
95	40
95	48
95	52
95	66
95	80
95	87
95	93
95	95
95	102
95	104
95	108
95	110
95	114
95	116
95	120
95	122
95	126
95	128
95	132
95	134
95	147
95	153
95	159
95	165
95	171
95	177
95	183
95	193
95	203
95	218
95	241
95	253
95	259
95	270
95	275
102	4
102	7
102	12
102	15
102	19
102	28
102	78
102	185
102	187
102	196
102	207
102	245
102	268
102	273
102	277
102	35
102	40
102	48
102	52
102	66
102	80
102	87
102	93
102	95
102	102
102	104
102	108
102	110
102	114
102	116
102	120
102	122
102	126
102	128
102	132
102	134
102	147
102	153
102	159
102	165
102	171
102	177
102	183
102	193
102	203
102	218
102	241
102	253
102	259
102	270
102	275
104	4
104	7
104	12
104	15
104	19
104	28
104	78
104	185
104	187
104	196
104	207
104	245
104	268
104	273
104	277
104	35
104	40
104	48
104	52
104	66
104	80
104	87
104	93
104	95
104	102
104	104
104	108
104	110
104	114
104	116
104	120
104	122
104	126
104	128
104	132
104	134
104	147
104	153
104	159
104	165
104	171
104	177
104	183
104	193
104	203
104	218
104	241
104	253
104	259
104	270
104	275
108	4
108	7
108	12
108	15
108	19
108	28
108	78
108	185
108	187
108	196
108	207
108	245
108	268
108	273
108	277
108	35
108	40
108	48
108	52
108	66
108	80
108	87
108	93
108	95
108	102
108	104
108	108
108	110
108	114
108	116
108	120
108	122
108	126
108	128
108	132
108	134
108	147
108	153
108	159
108	165
108	171
108	177
108	183
108	193
108	203
108	218
108	241
108	253
108	259
108	270
108	275
110	4
110	7
110	12
110	15
110	19
110	28
110	78
110	185
110	187
110	196
110	207
110	245
110	268
110	273
110	277
110	35
110	40
110	48
110	52
110	66
110	80
110	87
110	93
110	95
110	102
110	104
110	108
110	110
110	114
110	116
110	120
110	122
110	126
110	128
110	132
110	134
110	147
110	153
110	159
110	165
110	171
110	177
110	183
110	193
110	203
110	218
110	241
110	253
110	259
110	270
110	275
114	4
114	7
114	12
114	15
114	19
114	28
114	78
114	185
114	187
114	196
114	207
114	245
114	268
114	273
114	277
114	35
114	40
114	48
114	52
114	66
114	80
114	87
114	93
114	95
114	102
114	104
114	108
114	110
114	114
114	116
114	120
114	122
114	126
114	128
114	132
114	134
114	147
114	153
114	159
114	165
114	171
114	177
114	183
114	193
114	203
114	218
114	241
114	253
114	259
114	270
114	275
116	4
116	7
116	12
116	15
116	19
116	28
116	78
116	185
116	187
116	196
116	207
116	245
116	268
116	273
116	277
116	35
116	40
116	48
116	52
116	66
116	80
116	87
116	93
116	95
116	102
116	104
116	108
116	110
116	114
116	116
116	120
116	122
116	126
116	128
116	132
116	134
116	147
116	153
116	159
116	165
116	171
116	177
116	183
116	193
116	203
116	218
116	241
116	253
116	259
116	270
116	275
120	4
120	7
120	12
120	15
120	19
120	28
120	78
120	185
120	187
120	196
120	207
120	245
120	268
120	273
120	277
120	35
120	40
120	48
120	52
120	66
120	80
120	87
120	93
120	95
120	102
120	104
120	108
120	110
120	114
120	116
120	120
120	122
120	126
120	128
120	132
120	134
120	147
120	153
120	159
120	165
120	171
120	177
120	183
120	193
120	203
120	218
120	241
120	253
120	259
120	270
120	275
122	4
122	7
122	12
122	15
122	19
122	28
122	78
122	185
122	187
122	196
122	207
122	245
122	268
122	273
122	277
122	35
122	40
122	48
122	52
122	66
122	80
122	87
122	93
122	95
122	102
122	104
122	108
122	110
122	114
122	116
122	120
122	122
122	126
122	128
122	132
122	134
122	147
122	153
122	159
122	165
122	171
122	177
122	183
122	193
122	203
122	218
122	241
122	253
122	259
122	270
122	275
126	4
126	7
126	12
126	15
126	19
126	28
126	78
126	185
126	187
126	196
126	207
126	245
126	268
126	273
126	277
126	35
126	40
126	48
126	52
126	66
126	80
126	87
126	93
126	95
126	102
126	104
126	108
126	110
126	114
126	116
126	120
126	122
126	126
126	128
126	132
126	134
126	147
126	153
126	159
126	165
126	171
126	177
126	183
126	193
126	203
126	218
126	241
126	253
126	259
126	270
126	275
128	4
128	7
128	12
128	15
128	19
128	28
128	78
128	185
128	187
128	196
128	207
128	245
128	268
128	273
128	277
128	35
128	40
128	48
128	52
128	66
128	80
128	87
128	93
128	95
128	102
128	104
128	108
128	110
128	114
128	116
128	120
128	122
128	126
128	128
128	132
128	134
128	147
128	153
128	159
128	165
128	171
128	177
128	183
128	193
128	203
128	218
128	241
128	253
128	259
128	270
128	275
132	4
132	7
132	12
132	15
132	19
132	28
132	78
132	185
132	187
132	196
132	207
132	245
132	268
132	273
132	277
132	35
132	40
132	48
132	52
132	66
132	80
132	87
132	93
132	95
132	102
132	104
132	108
132	110
132	114
132	116
132	120
132	122
132	126
132	128
132	132
132	134
132	147
132	153
132	159
132	165
132	171
132	177
132	183
132	193
132	203
132	218
132	241
132	253
132	259
132	270
132	275
134	4
134	7
134	12
134	15
134	19
134	28
134	78
134	185
134	187
134	196
134	207
134	245
134	268
134	273
134	277
134	35
134	40
134	48
134	52
134	66
134	80
134	87
134	93
134	95
134	102
134	104
134	108
134	110
134	114
134	116
134	120
134	122
134	126
134	128
134	132
134	134
134	147
134	153
134	159
134	165
134	171
134	177
134	183
134	193
134	203
134	218
134	241
134	253
134	259
134	270
134	275
147	4
147	7
147	12
147	15
147	19
147	28
147	78
147	185
147	187
147	196
147	207
147	245
147	268
147	273
147	277
147	35
147	40
147	48
147	52
147	66
147	80
147	87
147	93
147	95
147	102
147	104
147	108
147	110
147	114
147	116
147	120
147	122
147	126
147	128
147	132
147	134
147	147
147	153
147	159
147	165
147	171
147	177
147	183
147	193
147	203
147	218
147	241
147	253
147	259
147	270
147	275
153	4
153	7
153	12
153	15
153	19
153	28
153	78
153	185
153	187
153	196
153	207
153	245
153	268
153	273
153	277
153	35
153	40
153	48
153	52
153	66
153	80
153	87
153	93
153	95
153	102
153	104
153	108
153	110
153	114
153	116
153	120
153	122
153	126
153	128
153	132
153	134
153	147
153	153
153	159
153	165
153	171
153	177
153	183
153	193
153	203
153	218
153	241
153	253
153	259
153	270
153	275
159	4
159	7
159	12
159	15
159	19
159	28
159	78
159	185
159	187
159	196
159	207
159	245
159	268
159	273
159	277
159	35
159	40
159	48
159	52
159	66
159	80
159	87
159	93
159	95
159	102
159	104
159	108
159	110
159	114
159	116
159	120
159	122
159	126
159	128
159	132
159	134
159	147
159	153
159	159
159	165
159	171
159	177
159	183
159	193
159	203
159	218
159	241
159	253
159	259
159	270
159	275
165	4
165	7
165	12
165	15
165	19
165	28
165	78
165	185
165	187
165	196
165	207
165	245
165	268
165	273
165	277
165	35
165	40
165	48
165	52
165	66
165	80
165	87
165	93
165	95
165	102
165	104
165	108
165	110
165	114
165	116
165	120
165	122
165	126
165	128
165	132
165	134
165	147
165	153
165	159
165	165
165	171
165	177
165	183
165	193
165	203
165	218
165	241
165	253
165	259
165	270
165	275
171	4
171	7
171	12
171	15
171	19
171	28
171	78
171	185
171	187
171	196
171	207
171	245
171	268
171	273
171	277
171	35
171	40
171	48
171	52
171	66
171	80
171	87
171	93
171	95
171	102
171	104
171	108
171	110
171	114
171	116
171	120
171	122
171	126
171	128
171	132
171	134
171	147
171	153
171	159
171	165
171	171
171	177
171	183
171	193
171	203
171	218
171	241
171	253
171	259
171	270
171	275
177	4
177	7
177	12
177	15
177	19
177	28
177	78
177	185
177	187
177	196
177	207
177	245
177	268
177	273
177	277
177	35
177	40
177	48
177	52
177	66
177	80
177	87
177	93
177	95
177	102
177	104
177	108
177	110
177	114
177	116
177	120
177	122
177	126
177	128
177	132
177	134
177	147
177	153
177	159
177	165
177	171
177	177
177	183
177	193
177	203
177	218
177	241
177	253
177	259
177	270
177	275
183	4
183	7
183	12
183	15
183	19
183	28
183	78
183	185
183	187
183	196
183	207
183	245
183	268
183	273
183	277
183	35
183	40
183	48
183	52
183	66
183	80
183	87
183	93
183	95
183	102
183	104
183	108
183	110
183	114
183	116
183	120
183	122
183	126
183	128
183	132
183	134
183	147
183	153
183	159
183	165
183	171
183	177
183	183
183	193
